PDCPBytesDL,PDCPBytesUL,PRBUsageDL,PRBUsageUL,cellid,MeasTimestampRF
2130000,1006610,221,76,555008,2020-10-28 13:44:34.051668
1750100,929254,199,69,555008,2020-10-28 13:44:34.061668
1330000,987220,198,52,555008,2020-10-28 13:44:34.071668
2014000,1032908,215,70,555008,2020-10-28 13:44:34.081668
1920000,1093332,220,67,555008,2020-10-28 13:44:34.091668
1279000,718054,198,62,555008,2020-10-28 13:44:34.101668
1700000,1059054,213,60,555008,2020-10-28 13:44:34.111668
2160000,1087610,223,74,555008,2020-10-28 13:44:34.121668
1820000,1091054,215,70,555008,2020-10-28 13:44:34.131668
1639000,945054,204,60,555008,2020-10-28 13:44:34.141668
1093000,760074,179,51,555008,2020-10-28 13:44:34.151668
1104100,777554,178,50,555008,2020-10-28 13:44:34.161668
1860000,973332,216,80,555008,2020-10-28 13:44:34.171668
1900000,1036610,215,83,555008,2020-10-28 13:44:34.181668
1279000,744776,191,56,555008,2020-10-28 13:44:34.191668
1470000,930054,207,69,555008,2020-10-28 13:44:34.201668
1730000,1012054,215,63,555008,2020-10-28 13:44:34.211668
1533000,889832,199,69,555008,2020-10-28 13:44:34.221668
1920000,890332,218,68,555008,2020-10-28 13:44:34.231668
1514000,805832,198,62,555008,2020-10-28 13:44:34.241668
1730000,1000054,213,65,555008,2020-10-28 13:44:34.251668
1850000,1086054,215,61,555008,2020-10-28 13:44:34.261668
1880000,904054,213,57,555008,2020-10-28 13:44:34.271668
1468000,913054,200,57,555008,2020-10-28 13:44:34.281668
1690000,1013776,208,46,555008,2020-10-28 13:44:34.291668
1850000,968332,216,66,555008,2020-10-28 13:44:34.301668
1780000,990054,215,56,555008,2020-10-28 13:44:34.311668
1510000,879498,199,60,555008,2020-10-28 13:44:34.321668
1720000,933776,208,70,555008,2020-10-28 13:44:34.331668
1710000,1045776,210,59,555008,2020-10-28 13:44:34.341668
1480000,945776,199,58,555008,2020-10-28 13:44:34.351668
2010000,1060610,221,85,555008,2020-10-28 13:44:34.361668
1255000,796998,188,53,555008,2020-10-28 13:44:34.371668
1555000,908054,198,48,555008,2020-10-28 13:44:34.381668
1421000,902332,202,66,555008,2020-10-28 13:44:34.391668
1900000,931332,214,66,555008,2020-10-28 13:44:34.401668
2040000,1076610,225,77,555008,2020-10-28 13:44:34.411668
2000000,984610,223,80,555008,2020-10-28 13:44:34.421668
1580000,921498,200,50,555008,2020-10-28 13:44:34.431668
1600000,912776,204,57,555008,2020-10-28 13:44:34.441668
1999000,1034888,219,81,555008,2020-10-28 13:44:34.451668
1550000,1004776,208,61,555008,2020-10-28 13:44:34.461668
1770000,1045776,210,56,555008,2020-10-28 13:44:34.471668
1360000,833776,204,60,555008,2020-10-28 13:44:34.481668
1564000,944254,199,60,555008,2020-10-28 13:44:34.491668
1910000,1079332,220,66,555008,2020-10-28 13:44:34.501668
2118000,989888,215,66,555008,2020-10-28 13:44:34.511668
1600100,961832,204,57,555008,2020-10-28 13:44:34.521668
1580000,965776,206,62,555008,2020-10-28 13:44:34.531668
1460000,919498,205,42,555008,2020-10-28 13:44:34.541668
1590000,837332,206,73,555008,2020-10-28 13:44:34.551668
1970000,1043332,215,62,555008,2020-10-28 13:44:34.561668
1576000,817888,201,70,555008,2020-10-28 13:44:34.571668
2069000,1039888,219,70,555008,2020-10-28 13:44:34.581668
1820000,1017054,215,64,555008,2020-10-28 13:44:34.591668
1449000,775332,197,71,555008,2020-10-28 13:44:34.601668
1760000,1035776,208,61,555008,2020-10-28 13:44:34.611668
1740000,989054,207,69,555008,2020-10-28 13:44:34.621668
1780000,978054,210,65,555008,2020-10-28 13:44:34.631668
1600000,923498,201,56,555008,2020-10-28 13:44:34.641668
1269000,825776,197,53,555008,2020-10-28 13:44:34.651668
1803000,987610,209,73,555008,2020-10-28 13:44:34.661668
1480000,963776,206,58,555008,2020-10-28 13:44:34.671668
2170000,1097610,223,65,555008,2020-10-28 13:44:34.681668
2060000,1077610,225,75,555008,2020-10-28 13:44:34.691668
1951000,981810,209,62,555008,2020-10-28 13:44:34.701668
2230010,1019464,225,78,555008,2020-10-28 13:44:34.711668
2210000,1130610,225,72,555008,2020-10-28 13:44:34.721668
1820000,1023332,218,69,555008,2020-10-28 13:44:34.731668
2310000,1070610,223,77,555008,2020-10-28 13:44:34.741668
1684000,831332,200,63,555008,2020-10-28 13:44:34.751668
2201000,1001888,214,70,555008,2020-10-28 13:44:34.761668
1400000,819498,199,50,555008,2020-10-28 13:44:34.771668
1880000,1102332,216,72,555008,2020-10-28 13:44:34.781668
2180000,1155610,225,78,555008,2020-10-28 13:44:34.791668
1850000,919610,212,71,555008,2020-10-28 13:44:34.801668
1800000,1053332,220,62,555008,2020-10-28 13:44:34.811668
1690000,964776,205,63,555008,2020-10-28 13:44:34.821668
1540000,1003776,206,62,555008,2020-10-28 13:44:34.831668
1660000,983776,208,63,555008,2020-10-28 13:44:34.841668
1700000,1085776,210,51,555008,2020-10-28 13:44:34.851668
1800000,1000054,213,60,555008,2020-10-28 13:44:34.861668
1590000,925054,205,58,555008,2020-10-28 13:44:34.871668
2050000,1081332,218,73,555008,2020-10-28 13:44:34.881668
2370000,1179166,235,79,555008,2020-10-28 13:44:34.891668
1673000,876166,199,73,555008,2020-10-28 13:44:34.901668
1920000,1082332,220,76,555008,2020-10-28 13:44:34.911668
1270000,908498,198,51,555008,2020-10-28 13:44:34.921668
1092000,817554,183,55,555008,2020-10-28 13:44:34.931668
1580000,859498,201,59,555008,2020-10-28 13:44:34.941668
2450000,1164166,235,84,555008,2020-10-28 13:44:34.951668
2014000,975388,214,67,555008,2020-10-28 13:44:34.961668
1520100,848332,198,71,555008,2020-10-28 13:44:34.971668
2350000,1126166,235,82,555008,2020-10-28 13:44:34.981668
2270000,1109888,230,78,555008,2020-10-28 13:44:34.991668
1870000,1054332,218,68,555008,2020-10-28 13:44:35.001668
2140000,1088610,225,73,555008,2020-10-28 13:44:35.011668
1974000,958610,209,76,555008,2020-10-28 13:44:35.021668
1450000,817054,204,71,555008,2020-10-28 13:44:35.031668
1960000,1077610,221,73,555008,2020-10-28 13:44:35.041668
1650000,877054,209,56,555008,2020-10-28 13:44:35.051668
1940000,1075776,210,68,555008,2020-10-28 13:44:35.061668
2070000,1013610,223,81,555008,2020-10-28 13:44:35.071668
1480000,991498,201,46,555008,2020-10-28 13:44:35.081668
1960000,1010054,215,61,555008,2020-10-28 13:44:35.091668
1930000,1043332,218,66,555008,2020-10-28 13:44:35.101668
1960000,1039054,213,75,555008,2020-10-28 13:44:35.111668
2090000,1100610,225,71,555008,2020-10-28 13:44:35.121668
1960000,1059054,215,76,555008,2020-10-28 13:44:35.131668
1931000,1050888,215,70,555008,2020-10-28 13:44:35.141668
1830000,874054,207,64,555008,2020-10-28 13:44:35.151668
1461000,944776,194,48,555008,2020-10-28 13:44:35.161668
2040000,1104610,225,76,555008,2020-10-28 13:44:35.171668
1492000,801776,189,52,555008,2020-10-28 13:44:35.181668
1550000,906054,209,73,555008,2020-10-28 13:44:35.191668
1970000,990332,218,74,555008,2020-10-28 13:44:35.201668
2220000,1081888,224,77,555008,2020-10-28 13:44:35.211668
2020000,1092332,220,68,555008,2020-10-28 13:44:35.221668
1293000,833054,195,65,555008,2020-10-28 13:44:35.231668
1564000,789332,200,65,555008,2020-10-28 13:44:35.241668
1199000,788776,191,59,555008,2020-10-28 13:44:35.251668
1500000,961498,203,57,555008,2020-10-28 13:44:35.261668
2210000,1088610,223,78,555008,2020-10-28 13:44:35.271668
1670000,850332,214,74,555008,2020-10-28 13:44:35.281668
1417000,781054,191,72,555008,2020-10-28 13:44:35.291668
2030000,1065332,220,69,555008,2020-10-28 13:44:35.301668
1840000,1003332,218,73,555008,2020-10-28 13:44:35.311668
1830000,1065610,217,74,555008,2020-10-28 13:44:35.321668
1660000,850776,206,52,555008,2020-10-28 13:44:35.331668
1390000,889498,197,62,555008,2020-10-28 13:44:35.341668
1950000,1112332,220,74,555008,2020-10-28 13:44:35.351668
1370000,807776,195,53,555008,2020-10-28 13:44:35.361668
2160000,1078332,220,68,555008,2020-10-28 13:44:35.371668
1843000,927332,204,64,555008,2020-10-28 13:44:35.381668
2190000,1151888,230,82,555008,2020-10-28 13:44:35.391668
1550000,1028054,209,65,555008,2020-10-28 13:44:35.401668
1740000,1050054,215,58,555008,2020-10-28 13:44:35.411668
1540000,1054776,210,64,555008,2020-10-28 13:44:35.421668
1590000,995776,203,60,555008,2020-10-28 13:44:35.431668
1680010,921532,203,59,555008,2020-10-28 13:44:35.441668
1620000,985054,209,59,555008,2020-10-28 13:44:35.451668
1570000,1043776,210,65,555008,2020-10-28 13:44:35.461668
914000,714698,182,54,555008,2020-10-28 13:44:35.471668
1400000,935776,202,63,555008,2020-10-28 13:44:35.481668
1235000,649776,173,63,555008,2020-10-28 13:44:35.491668
1810000,1092332,220,76,555008,2020-10-28 13:44:35.501668
1490000,997220,196,40,555008,2020-10-28 13:44:35.511668
1585000,977254,200,63,555008,2020-10-28 13:44:35.521668
2270000,1146166,233,88,555008,2020-10-28 13:44:35.531668
1454000,870532,200,52,555008,2020-10-28 13:44:35.541668
2200000,1044610,225,67,555008,2020-10-28 13:44:35.551668
1829000,959610,208,71,555008,2020-10-28 13:44:35.561668
2010000,1079054,215,65,555008,2020-10-28 13:44:35.571668
1700000,917054,213,67,555008,2020-10-28 13:44:35.581668
1764000,1024810,210,63,555008,2020-10-28 13:44:35.591668
1760000,966054,208,63,555008,2020-10-28 13:44:35.601668
2040000,1022332,218,67,555008,2020-10-28 13:44:35.611668
1620000,784054,200,64,555008,2020-10-28 13:44:35.621668
1910000,1004332,216,68,555008,2020-10-28 13:44:35.631668
1710000,878054,209,67,555008,2020-10-28 13:44:35.641668
1229000,841054,196,65,555008,2020-10-28 13:44:35.651668
1870000,1054332,220,74,555008,2020-10-28 13:44:35.661668
1760000,1022332,216,67,555008,2020-10-28 13:44:35.671668
2610000,1188444,240,91,555008,2020-10-28 13:44:35.681668
2040000,1046610,221,79,555008,2020-10-28 13:44:35.691668
1480000,879054,200,62,555008,2020-10-28 13:44:35.701668
2200000,1065332,220,77,555008,2020-10-28 13:44:35.711668
2140000,1041332,218,63,555008,2020-10-28 13:44:35.721668
1900000,1052332,218,64,555008,2020-10-28 13:44:35.731668
1239000,762776,191,58,555008,2020-10-28 13:44:35.741668
1680000,1005776,208,55,555008,2020-10-28 13:44:35.751668
1860000,1065332,214,65,555008,2020-10-28 13:44:35.761668
2060000,1076332,220,63,555008,2020-10-28 13:44:35.771668
1324000,752776,187,51,555008,2020-10-28 13:44:35.781668
2230000,1130888,230,72,555008,2020-10-28 13:44:35.791668
2100000,1054332,220,72,555008,2020-10-28 13:44:35.801668
2030000,1035332,214,78,555008,2020-10-28 13:44:35.811668
1840000,1014332,218,69,555008,2020-10-28 13:44:35.821668
1869000,1021610,214,69,555008,2020-10-28 13:44:35.831668
2180000,996888,222,84,555008,2020-10-28 13:44:35.841668
1990000,1123332,220,67,555008,2020-10-28 13:44:35.851668
2220000,1008610,223,74,555008,2020-10-28 13:44:35.861668
1527000,829776,198,63,555008,2020-10-28 13:44:35.871668
1948000,949888,212,76,555008,2020-10-28 13:44:35.881668
1830000,1070054,215,65,555008,2020-10-28 13:44:35.891668
1450000,955776,208,70,555008,2020-10-28 13:44:35.901668
1600000,934776,206,61,555008,2020-10-28 13:44:35.911668
2000000,1066332,218,64,555008,2020-10-28 13:44:35.921668
1594000,895332,203,63,555008,2020-10-28 13:44:35.931668
1900000,1102332,214,76,555008,2020-10-28 13:44:35.941668
1140000,897220,190,52,555008,2020-10-28 13:44:35.951668
1320000,899498,199,57,555008,2020-10-28 13:44:35.961668
1510000,963776,205,72,555008,2020-10-28 13:44:35.971668
2040000,1066610,225,82,555008,2020-10-28 13:44:35.981668
1939000,994888,219,79,555008,2020-10-28 13:44:35.991668
1710000,732054,207,67,555008,2020-10-28 13:44:36.001668
2070000,1028054,215,62,555008,2020-10-28 13:44:36.011668
1410000,887498,199,61,555008,2020-10-28 13:44:36.021668
1370000,842054,197,65,555008,2020-10-28 13:44:36.031668
2100000,1103610,223,87,555008,2020-10-28 13:44:36.041668
1634000,888054,193,61,555008,2020-10-28 13:44:36.051668
1910000,1064332,218,71,555008,2020-10-28 13:44:36.061668
1670000,978054,209,72,555008,2020-10-28 13:44:36.071668
1720000,1099054,215,58,555008,2020-10-28 13:44:36.081668
1820000,1022054,215,59,555008,2020-10-28 13:44:36.091668
1593000,858332,196,64,555008,2020-10-28 13:44:36.101668
1990000,1083332,220,70,555008,2020-10-28 13:44:36.111668
1600000,903776,204,56,555008,2020-10-28 13:44:36.121668
1689000,961054,206,55,555008,2020-10-28 13:44:36.131668
2040000,1055610,225,69,555008,2020-10-28 13:44:36.141668
1660000,978054,209,66,555008,2020-10-28 13:44:36.151668
1410000,827498,199,68,555008,2020-10-28 13:44:36.161668
2030000,1057888,222,83,555008,2020-10-28 13:44:36.171668
1710000,853776,206,61,555008,2020-10-28 13:44:36.181668
2470000,1145166,235,81,555008,2020-10-28 13:44:36.191668
1239000,868776,199,59,555008,2020-10-28 13:44:36.201668
2120000,1050888,226,81,555008,2020-10-28 13:44:36.211668
1510000,993776,210,53,555008,2020-10-28 13:44:36.221668
1514000,931352,198,66,555008,2020-10-28 13:44:36.231668
1960000,1013332,214,66,555008,2020-10-28 13:44:36.241668
1541000,875254,199,52,555008,2020-10-28 13:44:36.251668
1930000,1048054,215,64,555008,2020-10-28 13:44:36.261668
1635000,976532,203,64,555008,2020-10-28 13:44:36.271668
1890000,1054332,220,67,555008,2020-10-28 13:44:36.281668
2490000,1097888,230,87,555008,2020-10-28 13:44:36.291668
1980000,1096332,220,64,555008,2020-10-28 13:44:36.301668
1900000,1067610,221,79,555008,2020-10-28 13:44:36.311668
1604000,928054,199,50,555008,2020-10-28 13:44:36.321668
2120000,990610,221,81,555008,2020-10-28 13:44:36.331668
1930000,918054,211,64,555008,2020-10-28 13:44:36.341668
1327000,823810,189,63,555008,2020-10-28 13:44:36.351668
1510000,895220,196,60,555008,2020-10-28 13:44:36.361668
2099000,1010166,222,85,555008,2020-10-28 13:44:36.371668
1454000,825254,191,65,555008,2020-10-28 13:44:36.381668
2080000,1100332,220,66,555008,2020-10-28 13:44:36.391668
1580000,931776,206,61,555008,2020-10-28 13:44:36.401668
1800000,1029054,213,62,555008,2020-10-28 13:44:36.411668
1869000,893610,212,75,555008,2020-10-28 13:44:36.421668
2060000,1016610,221,71,555008,2020-10-28 13:44:36.431668
1670000,1035776,205,60,555008,2020-10-28 13:44:36.441668
1910000,1012610,223,68,555008,2020-10-28 13:44:36.451668
2380000,1108888,230,78,555008,2020-10-28 13:44:36.461668
1440000,851776,203,59,555008,2020-10-28 13:44:36.471668
1620000,910054,204,63,555008,2020-10-28 13:44:36.481668
1740000,945054,213,69,555008,2020-10-28 13:44:36.491668
2120000,1106610,223,71,555008,2020-10-28 13:44:36.501668
1520010,753254,194,59,555008,2020-10-28 13:44:36.511668
1920000,1044332,220,67,555008,2020-10-28 13:44:36.521668
1251000,790976,190,59,555008,2020-10-28 13:44:36.531668
1740000,1029054,215,59,555008,2020-10-28 13:44:36.541668
1560000,994776,202,63,555008,2020-10-28 13:44:36.551668
1790000,1022332,214,72,555008,2020-10-28 13:44:36.561668
2100000,970888,224,78,555008,2020-10-28 13:44:36.571668
1730000,1029332,214,73,555008,2020-10-28 13:44:36.581668
1830000,896610,212,77,555008,2020-10-28 13:44:36.591668
1830000,950332,216,70,555008,2020-10-28 13:44:36.601668
1590000,893776,206,61,555008,2020-10-28 13:44:36.611668
1790000,1033332,218,65,555008,2020-10-28 13:44:36.621668
1900000,963332,212,71,555008,2020-10-28 13:44:36.631668
1680000,947776,208,64,555008,2020-10-28 13:44:36.641668
1710000,1053498,205,47,555008,2020-10-28 13:44:36.651668
2590000,1179444,240,88,555008,2020-10-28 13:44:36.661668
1420000,939498,199,61,555008,2020-10-28 13:44:36.671668
1780000,1009054,213,70,555008,2020-10-28 13:44:36.681668
2130000,1135610,225,70,555008,2020-10-28 13:44:36.691668
2290000,1037888,226,80,555008,2020-10-28 13:44:36.701668
1660000,960054,211,67,555008,2020-10-28 13:44:36.711668
1749000,961610,214,65,555008,2020-10-28 13:44:36.721668
1840000,1123332,220,71,555008,2020-10-28 13:44:36.731668
1680000,1070054,213,69,555008,2020-10-28 13:44:36.741668
1680000,799498,195,50,555008,2020-10-28 13:44:36.751668
1540000,886054,207,65,555008,2020-10-28 13:44:36.761668
1152000,841776,184,49,555008,2020-10-28 13:44:36.771668
1380000,933498,201,55,555008,2020-10-28 13:44:36.781668
1550000,1039054,211,63,555008,2020-10-28 13:44:36.791668
1560000,990054,209,67,555008,2020-10-28 13:44:36.801668
2090000,1098610,223,76,555008,2020-10-28 13:44:36.811668
2440000,1159888,230,85,555008,2020-10-28 13:44:36.821668
1610000,948054,211,67,555008,2020-10-28 13:44:36.831668
2000000,1005610,223,70,555008,2020-10-28 13:44:36.841668
1720000,902776,206,59,555008,2020-10-28 13:44:36.851668
1700000,839776,204,65,555008,2020-10-28 13:44:36.861668
1830000,961776,210,52,555008,2020-10-28 13:44:36.871668
1960000,982332,218,71,555008,2020-10-28 13:44:36.881668
2150000,1054332,218,71,555008,2020-10-28 13:44:36.891668
1690000,877054,211,64,555008,2020-10-28 13:44:36.901668
1340000,885220,198,42,555008,2020-10-28 13:44:36.911668
1690000,1064776,210,52,555008,2020-10-28 13:44:36.921668
1890000,1051332,218,75,555008,2020-10-28 13:44:36.931668
2120000,1096610,225,78,555008,2020-10-28 13:44:36.941668
1970000,1084332,214,76,555008,2020-10-28 13:44:36.951668
1394000,952976,194,51,555008,2020-10-28 13:44:36.961668
1624000,863888,198,69,555008,2020-10-28 13:44:36.971668
1870000,1022332,220,70,555008,2020-10-28 13:44:36.981668
1553000,923332,199,56,555008,2020-10-28 13:44:36.991668
2021000,1014610,209,64,555008,2020-10-28 13:44:37.001668
2048000,1026610,215,74,555008,2020-10-28 13:44:37.011668
1790000,1034332,216,66,555008,2020-10-28 13:44:37.021668
1960000,1103610,225,68,555008,2020-10-28 13:44:37.031668
1440000,908054,209,66,555008,2020-10-28 13:44:37.041668
1997000,1033888,214,79,555008,2020-10-28 13:44:37.051668
1648000,855888,206,65,555008,2020-10-28 13:44:37.061668
1310000,829498,195,59,555008,2020-10-28 13:44:37.071668
2080000,1088610,225,74,555008,2020-10-28 13:44:37.081668
2350000,1121888,230,84,555008,2020-10-28 13:44:37.091668
2240000,1090888,225,87,555008,2020-10-28 13:44:37.101668
1650000,843776,204,56,555008,2020-10-28 13:44:37.111668
1490000,999498,203,54,555008,2020-10-28 13:44:37.121668
1385000,788532,196,63,555008,2020-10-28 13:44:37.131668
2390000,1086166,233,83,555008,2020-10-28 13:44:37.141668
1650000,830776,206,58,555008,2020-10-28 13:44:37.151668
1850000,1017054,213,71,555008,2020-10-28 13:44:37.161668
1780000,1053332,216,72,555008,2020-10-28 13:44:37.171668
2110000,1052332,215,66,555008,2020-10-28 13:44:37.181668
1920000,1020054,213,62,555008,2020-10-28 13:44:37.191668
1469000,938054,204,69,555008,2020-10-28 13:44:37.201668
2020000,1098332,220,68,555008,2020-10-28 13:44:37.211668
1559000,737388,193,66,555008,2020-10-28 13:44:37.221668
1990000,1038610,220,82,555008,2020-10-28 13:44:37.231668
2120000,1024610,223,69,555008,2020-10-28 13:44:37.241668
2030000,1052332,218,71,555008,2020-10-28 13:44:37.251668
1700000,954776,210,56,555008,2020-10-28 13:44:37.261668
1429010,752532,189,55,555008,2020-10-28 13:44:37.271668
1656000,818890,199,67,555008,2020-10-28 13:44:37.281668
1840000,976332,214,73,555008,2020-10-28 13:44:37.291668
1860000,1083332,218,68,555008,2020-10-28 13:44:37.301668
1954000,953610,205,75,555008,2020-10-28 13:44:37.311668
1920000,1036610,217,76,555008,2020-10-28 13:44:37.321668
1239000,683776,187,53,555008,2020-10-28 13:44:37.331668
1280000,1017220,200,44,555008,2020-10-28 13:44:37.341668
1680000,1015776,206,68,555008,2020-10-28 13:44:37.351668
2300000,1102888,230,75,555008,2020-10-28 13:44:37.361668
1980000,1038610,223,77,555008,2020-10-28 13:44:37.371668
1760000,985776,208,61,555008,2020-10-28 13:44:37.381668
1550000,909498,201,53,555008,2020-10-28 13:44:37.391668
2030000,892610,221,76,555008,2020-10-28 13:44:37.401668
2090000,1051332,220,70,555008,2020-10-28 13:44:37.411668
2170000,1077610,225,77,555008,2020-10-28 13:44:37.421668
1610000,843054,198,69,555008,2020-10-28 13:44:37.431668
1579000,920054,207,72,555008,2020-10-28 13:44:37.441668
1260000,809498,199,59,555008,2020-10-28 13:44:37.451668
1900000,1000054,213,69,555008,2020-10-28 13:44:37.461668
1333000,717554,192,64,555008,2020-10-28 13:44:37.471668
1237000,890776,189,58,555008,2020-10-28 13:44:37.481668
1520000,949054,211,68,555008,2020-10-28 13:44:37.491668
1830100,976610,210,61,555008,2020-10-28 13:44:37.501668
1650000,845776,206,58,555008,2020-10-28 13:44:37.511668
1503000,935332,200,62,555008,2020-10-28 13:44:37.521668
2070000,1095610,225,76,555008,2020-10-28 13:44:37.531668
1710000,1000054,213,63,555008,2020-10-28 13:44:37.541668
1920000,1026332,218,68,555008,2020-10-28 13:44:37.551668
1680000,839332,216,75,555008,2020-10-28 13:44:37.561668
1857000,991610,214,70,555008,2020-10-28 13:44:37.571668
1013000,773054,186,58,555008,2020-10-28 13:44:37.581668
1640010,869054,197,52,555008,2020-10-28 13:44:37.591668
2120000,1076610,225,72,555008,2020-10-28 13:44:37.601668
2210000,1098610,223,78,555008,2020-10-28 13:44:37.611668
1580000,851776,204,52,555008,2020-10-28 13:44:37.621668
1760000,978054,213,71,555008,2020-10-28 13:44:37.631668
1379000,903054,198,55,555008,2020-10-28 13:44:37.641668
2200000,1115610,225,67,555008,2020-10-28 13:44:37.651668
1640000,947776,204,57,555008,2020-10-28 13:44:37.661668
1600000,913776,205,53,555008,2020-10-28 13:44:37.671668
1290000,977220,200,43,555008,2020-10-28 13:44:37.681668
1600000,988054,211,76,555008,2020-10-28 13:44:37.691668
2020000,1019054,213,73,555008,2020-10-28 13:44:37.701668
2190000,1119610,225,77,555008,2020-10-28 13:44:37.711668
1794000,934110,208,77,555008,2020-10-28 13:44:37.721668
1820000,950054,215,62,555008,2020-10-28 13:44:37.731668
1840100,945612,209,65,555008,2020-10-28 13:44:37.741668
1350000,922054,202,64,555008,2020-10-28 13:44:37.751668
2099000,1029888,219,85,555008,2020-10-28 13:44:37.761668
1680000,1034332,214,72,555008,2020-10-28 13:44:37.771668
2080000,997610,225,75,555008,2020-10-28 13:44:37.781668
1500000,941498,203,62,555008,2020-10-28 13:44:37.791668
1630000,978054,211,61,555008,2020-10-28 13:44:37.801668
1330000,889498,197,58,555008,2020-10-28 13:44:37.811668
2210000,1091888,228,81,555008,2020-10-28 13:44:37.821668
1610000,932054,206,71,555008,2020-10-28 13:44:37.831668
1670000,863776,206,62,555008,2020-10-28 13:44:37.841668
1389000,869498,199,52,555008,2020-10-28 13:44:37.851668
1640000,804054,209,75,555008,2020-10-28 13:44:37.861668
1479000,894332,203,63,555008,2020-10-28 13:44:37.871668
1720000,890332,206,80,555008,2020-10-28 13:44:37.881668
1820000,972332,216,73,555008,2020-10-28 13:44:37.891668
1760000,1064776,210,61,555008,2020-10-28 13:44:37.901668
1950000,1063332,216,71,555008,2020-10-28 13:44:37.911668
1828000,1030610,214,69,555008,2020-10-28 13:44:37.921668
2180000,1070888,226,86,555008,2020-10-28 13:44:37.931668
1850000,1020332,218,66,555008,2020-10-28 13:44:37.941668
1571000,873254,197,63,555008,2020-10-28 13:44:37.951668
1670000,937776,204,74,555008,2020-10-28 13:44:37.961668
1880000,891332,216,68,555008,2020-10-28 13:44:37.971668
1790000,955776,210,62,555008,2020-10-28 13:44:37.981668
1553000,836334,189,64,555008,2020-10-28 13:44:37.991668
1940000,948332,214,79,555008,2020-10-28 13:44:38.001668
1779000,977610,212,78,555008,2020-10-28 13:44:38.011668
1870000,910332,212,75,555008,2020-10-28 13:44:38.021668
1720000,995776,208,55,555008,2020-10-28 13:44:38.031668
1750000,874054,209,64,555008,2020-10-28 13:44:38.041668
1930000,1051054,215,64,555008,2020-10-28 13:44:38.051668
1960000,984332,218,69,555008,2020-10-28 13:44:38.061668
2040000,1038888,223,82,555008,2020-10-28 13:44:38.071668
1880000,920054,213,68,555008,2020-10-28 13:44:38.081668
1490000,851498,194,66,555008,2020-10-28 13:44:38.091668
2000000,1070332,220,68,555008,2020-10-28 13:44:38.101668
2190000,1052332,218,69,555008,2020-10-28 13:44:38.111668
1940000,1070054,215,54,555008,2020-10-28 13:44:38.121668
1930000,989054,215,66,555008,2020-10-28 13:44:38.131668
1524000,832976,195,49,555008,2020-10-28 13:44:38.141668
1600000,1009054,207,68,555008,2020-10-28 13:44:38.151668
1950000,852332,213,72,555008,2020-10-28 13:44:38.161668
1920000,990054,213,61,555008,2020-10-28 13:44:38.171668
1710100,854630,205,71,555008,2020-10-28 13:44:38.181668
1910000,885054,209,62,555008,2020-10-28 13:44:38.191668
1730000,976332,204,64,555008,2020-10-28 13:44:38.201668
1510000,865776,198,60,555008,2020-10-28 13:44:38.211668
1219000,883776,200,55,555008,2020-10-28 13:44:38.221668
